distribution_center_id,distribution_center_name,product_category,product_name,product_department,nums_of_items_in_stock,nums_of_sold_items
1,Memphis TN,Socks,One Pair Marcoliani Men's Over-the-Calf Cashmere and Silk Socks Sophisticated Windowpane,Men,18,6
1,Memphis TN,Socks,One Pair Marcoliani Men's ExtraFine Merino Fancy Poncho Horizontal Mini-StripeOver-the-... Italian Luxury Socks,Men,23,8
1,Memphis TN,Socks,One Pair Marcoliani Men's ExtraFine Merino Fancy Fun Dots Over-the-Calf Italian Luxury Socks,Men,22,8
1,Memphis TN,Socks,One Pair Marcoliani Men's ExtraFine Soft Merino Argyle Italian Over-The-Calf Socks - RARE,Men,17,6
1,Memphis TN,Socks,One Pair Marcoliani Men's ExtraFine Merino Mid-Calf Ribbed Dress Sock from Italy,Men,27,10
1,Memphis TN,Socks,One Pair Marcoliani Men's Over-the-Calf 100 percent ExtraFine Merino Socks 5x3 Dress Rib,Men,45,16
1,Memphis TN,Socks,One Pair Marcoliani Men's ExtraFine Merino Fancy Circo (seer-ko) Over-the-Calf Italian Luxury Socks,Men,18,7
1,Memphis TN,Socks,One Pair Marcoliani Men's ExtraFine Merino Over-the-Calf Herringbone Dress Sock,Men,26,10
1,Memphis TN,Socks,One Pair Marcoliani Men's ExtraFine Merino Over-the-Calf Ribbed Dress Sock from Italy,Men,31,12
2,Chicago IL,Socks,Polo Ralph Lauren Men's 3 Pack Socks Khaki Sand Olive,Men,12,5
2,Chicago IL,Socks,Polo Ralph Lauren Men's 3-Pack Technical Sport Socks 10-13,Men,20,8
2,Chicago IL,Socks,Polo Ralph Lauren Men's Pony Logo Dress Socks Black (3 Pack) Sock Size 10-13,Men,29,9
2,Chicago IL,Socks,Polo Ralph Lauren Set of Three Men's Dress Socks Solid Black Grey pony (Size 10-13),Men,22,9
2,Chicago IL,Socks,Polo Ralph Lauren Set of Three Men's Dress Socks-Slightly Ribbed: Multi - (Beige Tan Brown) (Size 10-13),Men,11,4
2,Chicago IL,Socks,Polo Ralph Lauren 3 Pack Classic Cotton Sport Socks,Men,15,5
2,Chicago IL,Socks,Polo Ralph Lauren Men's 3 Pack Argyle Dress Socks (10-13),Men,8,4
2,Chicago IL,Socks,Polo Ralph Lauren Men's Ankle 6-Pair Socks 10-13,Men,16,7
2,Chicago IL,Socks,Polo Ralph Lauren Men's Classic Sport 3-Pair Socks 10-13,Men,8,3
2,Chicago IL,Socks,Polo Ralph Lauren Set of Three Men's Dress Socks: Grey Blue Red Argyle (Size 10-13),Men,16,7
2,Chicago IL,Socks,Polo Ralph Lauren Men's 3 Pack Socks Dress Socks Black (6-12 1/2),Men,12,5
2,Chicago IL,Socks,Polo Men's Big Polo Player Ped - 3 Pack,Men,18,7
2,Chicago IL,Socks,Polo Ralph Lauren Men's Sport 3-Pair Socks 10-13,Men,26,9
2,Chicago IL,Socks,Polo Ralph Lauren Set of Three Men's Dress Socks- Multi - (Beige Tan Brown) (Size 10-13),Men,11,5
2,Chicago IL,Socks,Men's Cashmere Mix Socks Made in Scotland 85% Cashmere,Men,5,2
4,Los Angeles CA,Socks,Outdoor Trail Socks (4 pair),Men,13,5
8,Mobile AL,Socks,Mens Thermal Argyle Winter Socks (Pack of 6),Men,16,6
8,Mobile AL,Socks,Mens plain 100% cotton socks (Pack of 6),Men,15,6
8,Mobile AL,Socks,Mens XL ribbed 100% cotton socks size 11.5 to 14.5 (Pack of 6),Men,38,15
3,Houston TX,Socks,Minus33 Merino Wool Sock 903 Day Hiker Socks,Men,11,5
3,Houston TX,Socks,Dallas Cowboys 2012 Colorblock Men Sneaker Slippers,Men,26,8
3,Houston TX,Socks,Los Angeles Lakers NBA Mens Sherpa Slide Slippers,Men,12,5
3,Houston TX,Socks,Pittsburgh Steelers NFL Team Stripe Adult Logo Slippers TPR Hard Sole,Men,31,10
3,Houston TX,Socks,San Francisco 49ers NFL Mens Sherpa Slide Slippers,Men,20,8
3,Houston TX,Socks,Indianapolis Colts NFL Mens Sherpa Slide Slippers,Men,28,11
3,Houston TX,Socks,Pittsburgh Steelers 2012 Colorblock Mens Sneaker Slippers,Men,27,8
3,Houston TX,Socks,Dallas Cowboys NFL Team Stripe Adult Logo Slippers TPR Hard Sole,Men,6,2
3,Houston TX,Socks,USC Trojans NCAA Mens Sherpa Slide Slippers,Men,10,4
3,Houston TX,Socks,Baltimore Ravens 2012 Colorblock Mens Sneaker Slippers,Men,17,5
2,Chicago IL,Socks,CEP Men's Compression Ski Socks,Men,15,5
1,Memphis TN,Socks,Men's Pattern Dress Socks 12 Pair Pattern Variety Size 10-13,Men,25,10
6,Port Authority of New York/New Jersey NY/NJ,Socks,Justin XL Moisture Management Over The Calf Boot Socks 8 pk,Men,23,10
6,Port Authority of New York/New Jersey NY/NJ,Socks,Justin XL Over The Calf Boot Socks 3 pk,Men,11,4
2,Chicago IL,Socks,Extra Wide Dress Crew Sock- King Size 3800,Men,7,3
2,Chicago IL,Socks,Extra Wide Dress Crew Sock 2700,Men,16,6
2,Chicago IL,Socks,Extra Wide Athletic Crew Sock 6100,Men,18,7
2,Chicago IL,Socks,Extra Wide Athletic Crew Sock - King Size 7200,Men,23,8
5,New Orleans LA,Socks,12 PAIRS MENS COTTON MIX ARGYLE SOCKS / SIZE 6 - 11,Men,28,10
3,Houston TX,Socks,3 PAIR -30 BELOW THERMAL WINTER SOCKS (MERINO WOOL),Men,13,4
3,Houston TX,Socks & Hosiery,KEEN Women Bellingham Low Ultralite Sock,Women,14,6
1,Memphis TN,Socks & Hosiery,2XU Women's Compression Race Sock,Women,14,5
2,Chicago IL,Socks & Hosiery,AJs 23 Solid Colored Leg Warmers w/ Welt,Women,17,7
2,Chicago IL,Socks & Hosiery,AJs 23 Leg Warmers,Women,11,4
2,Chicago IL,Socks & Hosiery,AJs Retro Over The Knee Tube Socks,Women,33,10
1,Memphis TN,Socks & Hosiery,HDE Women's Solid Color Premium Microfiber Tights,Women,21,7
2,Chicago IL,Socks & Hosiery,HUE Women's Cotton Tight,Women,11,3
2,Chicago IL,Socks & Hosiery,HUE Women's Basic Anklet,Women,29,10
2,Chicago IL,Socks & Hosiery,HUE Women's Quarter Top Sock with Cushion 6-Pack,Women,21,8
2,Chicago IL,Socks & Hosiery,HUE Women's Scalloped Pointelle Sock,Women,8,3
2,Chicago IL,Socks & Hosiery,HUE Argyle Sweater Tights Style 13352,Women,13,4
2,Chicago IL,Socks & Hosiery,HUE Women's 3-Pack Baby Cable Knee High Socks,Women,25,9
2,Chicago IL,Socks & Hosiery,Hue Perfectly Bare Slingback Liner (10450),Women,15,6
2,Chicago IL,Socks & Hosiery,HUE Women's Soft Opaque Knee High Socks,Women,19,6
2,Chicago IL,Socks & Hosiery,HUE Women's Model Blend Glen Plaid Knit Sweater Tights,Women,17,6
2,Chicago IL,Socks & Hosiery,HUE Women's Argyle Sock,Women,15,5
2,Chicago IL,Socks & Hosiery,HUE Cool Contours Low Cut Foot Liner 10238,Women,25,10
2,Chicago IL,Socks & Hosiery,HUE Perfect Edge Foot Liners Style 12763,Women,21,7
2,Chicago IL,Socks & Hosiery,HUE Women's 3-Pack Cotton Body Socks,Women,14,6
2,Chicago IL,Socks & Hosiery,HUE Women's So Silky Control Top,Women,20,7
2,Chicago IL,Socks & Hosiery,HUE Women's Sheer Clear Control Pantyhose,Women,19,6
2,Chicago IL,Socks & Hosiery,HUE Women's Cable Sweater Tight,Women,15,5
2,Chicago IL,Socks & Hosiery,Hue Women's French Lace Control Top Relaunch Pantyhose,Women,7,3
2,Chicago IL,Socks & Hosiery,HUE Women's Ultra Smooth Sock,Women,24,8
2,Chicago IL,Socks & Hosiery,HUE Women's Opaque Sheer to Waist Opaque Tight,Women,8,4
2,Chicago IL,Socks & Hosiery,HUE Women's Luster Control Top Tights,Women,5,2
2,Chicago IL,Socks & Hosiery,HUE Women's Micro Net Liner,Women,27,9
2,Chicago IL,Socks & Hosiery,Hue Women's 6 Pair Pack Roll Top Low Rider Socks,Women,8,3
2,Chicago IL,Socks & Hosiery,HUE Women's Super Opaque Control Top Tight,Women,14,4
2,Chicago IL,Socks & Hosiery,HUE Women's 3-Pack Flat Knit Knee Socks,Women,4,2
2,Chicago IL,Socks & Hosiery,Hue Ribbed Chenille Sock (13011),Women,10,4
2,Chicago IL,Socks & Hosiery,HUE Women's 3-Pack Argyle Knee Socks,Women,8,3
2,Chicago IL,Socks & Hosiery,HUE Women's Sheer French Lace Thigh Hi Stocking,Women,16,5
2,Chicago IL,Socks & Hosiery,HUE Women's Argyle Knee Sock,Women,15,5
2,Chicago IL,Socks & Hosiery,HUE Women's Ministripe Sock,Women,16,5
2,Chicago IL,Socks & Hosiery,HUE Women's Classic Rib Tight,Women,10,4
2,Chicago IL,Socks & Hosiery,HUE Women's Chunky Pointelle Knee Sock,Women,13,5
2,Chicago IL,Socks & Hosiery,HUE Women's 3-Pack Toe Cover,Women,15,7
2,Chicago IL,Socks & Hosiery,HUE Women's Pindot Sock,Women,18,6
2,Chicago IL,Socks & Hosiery,HUE Women's Relaunch Tulle Dot,Women,11,4
2,Chicago IL,Socks & Hosiery,Hue Women's Super Opaque Sheer To Waist Tight,Women,13,4
2,Chicago IL,Socks & Hosiery,HUE Women's Opaque Control Top Tight,Women,8,4
2,Chicago IL,Socks & Hosiery,Hue Tweed Cable Boot Socks,Women,18,6
2,Chicago IL,Socks & Hosiery,Hue Opaque Sheer to Waist Opaque Tight,Women,33,12
2,Chicago IL,Socks & Hosiery,Hue Women's Clear Control Relaunch Pantyhose,Women,16,6
2,Chicago IL,Socks & Hosiery,HUE Women's Flat Knit Knee Sock,Women,13,5
2,Chicago IL,Socks & Hosiery,HUE Women's Mesh Top 1/2 Cushion 6 PP No Show,Women,19,6
2,Chicago IL,Socks & Hosiery,HUE Women's 3-Pack Soft Opaque Knee High Socks,Women,35,14
2,Chicago IL,Socks & Hosiery,Hue Women's Air Sport 3 Pair Pack Mini Crew Socks,Women,12,5
2,Chicago IL,Socks & Hosiery,Hue Womens Textured Diamond Tight,Women,17,7
2,Chicago IL,Socks & Hosiery,Hue 2 Pack Silky Sheer Knee Hi Trouser Socks (12222),Women,18,7
2,Chicago IL,Socks & Hosiery,HUE Women's Relaxed Top Socks,Women,10,4
2,Chicago IL,Socks & Hosiery,Women's Mini Stripe Socks,Women,25,9
2,Chicago IL,Socks & Hosiery,Hue Women's Air Sport 3 Pair Pack No Show Socks,Women,11,5
2,Chicago IL,Socks & Hosiery,HUE Women's Cotton Liner 6-Pack,Women,14,5
2,Chicago IL,Socks & Hosiery,HUE Women's Huetopia Turn Cuff Sock,Women,21,7
2,Chicago IL,Socks & Hosiery,JMS Smooth Finish Control Top Reinforced Toe Pantyhose Tights - 2 Pairs - 85103,Women,18,7
2,Chicago IL,Socks & Hosiery,LRG Hensler Crew Sock,Women,18,5
4,Los Angeles CA,Socks & Hosiery,Ladies Footless Leggings Jeggings/ Blue -L/XL SKU-PAS901145,Women,15,6
3,Houston TX,Socks & Hosiery,180s Men's Foundation Glove,Women,13,5
3,Houston TX,Socks & Hosiery,Ames Walker Style 33 20-30 mmHg Extra Firm Sheer Support Pantyhose - Available in Various Sizes and Colors,Women,15,5
3,Houston TX,Socks & Hosiery,Ames Walker Style 15 15-20 mmHg Firm Support Pantyhose - Available in Various Sizes and Colors,Women,8,2
3,Houston TX,Socks & Hosiery,Ames Walker Style 112  Women's Microfiber Support Socks 15-20 - Available in Various Sizes and Colors,Women,6,3
3,Houston TX,Socks & Hosiery,Ames Walker Style 303 30-40 Surgical Weight Pantyhose Closed Toe - Available in Various Sizes and Colors,Women,7,3
3,Houston TX,Socks & Hosiery,Ames Walker Style 18 20-30mmHg Extra Firm Knee High - Available in Various Sizes and Colors,Women,19,7
3,Houston TX,Socks & Hosiery,Ames Walker Style 201 20-30 Knee Length Surgical Weight Stockings Wide Calf Open Toe - Available in Various Sizes,Women,18,8
4,Los Angeles CA,Socks & Hosiery,IZOD Women's 3-Pack Microfiber Floral Trouser Socks,Women,12,4
4,Los Angeles CA,Socks & Hosiery,Izod Womens Pull Tab With Cool Max 3 Pair Pack Sock,Women,4,2
4,Los Angeles CA,Socks & Hosiery,IZOD Women's 3-Pack Microfiber Argyle Trouser Socks,Women,10,4
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,KEEN Women Bellingham Quarter Ultralite Sock,Women,14,5
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,KEEN Women Nome 3/4 Crew Mid Sock,Women,13,5
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,KEEN Concord Stripe Crew Lite Sock,Women,14,5
2,Chicago IL,Socks & Hosiery,PACT Women's San Francisco Stripe Knee Sock Multi Colored One Size,Women,7,3
2,Chicago IL,Socks & Hosiery,PACT Women's Portland Plaid Knee Sock,Women,15,6
7,Philadelphia PA,Socks & Hosiery,Pediquette by Peds 3 Pair No Show Footies NUDE Size 5-10 Size 5-10,Women,24,9
2,Chicago IL,Socks & Hosiery,Roxy Cruiser Sock - 2-Pack - Women's,Women,10,3
5,New Orleans LA,Socks & Hosiery,Zoot Sports Women's Performance Compressrx W Compression Sock,Women,20,6
1,Memphis TN,Socks & Hosiery,Acorn Grippy Versafit Socks,Women,26,10
1,Memphis TN,Socks & Hosiery,Ariat 9398 Women's Western Boot Knee High Sock Pink,Women,8,4
4,Los Angeles CA,Socks & Hosiery,B.ella Women's Este Cashmere Blend Jersey Crew Socks,Women,20,6
4,Los Angeles CA,Socks & Hosiery,B.ella Women's Dharma Extra Fine Merino Wool Floral Motif Crew Socks,Women,14,5
4,Los Angeles CA,Socks & Hosiery,B.ella Women Thea Touch Of Cashmere Stripe Knee Sock,Women,13,5
4,Los Angeles CA,Socks & Hosiery,B.ella Women's Althea Touch Of Cashmere Stripe Crew Socks,Women,22,9
1,Memphis TN,Socks & Hosiery,Chyor Tights For Winter,Women,19,6
1,Memphis TN,Socks & Hosiery,Chyor Tights For Spring Fall,Women,11,4
10,Savannah GA,Socks & Hosiery,Santa's Buckle Red Novelty Christmas Socks,Women,8,3
3,Houston TX,Socks & Hosiery,Hanes Sport Women's Ankle Socks 6 Pack # 416/6,Women,22,9
3,Houston TX,Socks & Hosiery,Hanes Alive - Full Support Sheer Knee-High Pantyhose,Women,6,2
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Waist Smoother Extended Control Top Pantyhose,Women,7,3
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Legging With Comfort Stretch Panty,Women,12,5
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Absolutely Ultra Sheer Control Top with Toe and Glisten Leg,Women,35,13
3,Houston TX,Socks & Hosiery,HANES Silk Reflections Silky Sheer Thigh High - 3 Pairs - 00720,Women,18,6
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Alive Full Support 2 Pack Sheer Knee Highs,Women,7,3
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Alive Sheer To Waist Support Pantyhose,Women,18,7
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Lasting Sheer Control Top Pantyhose,Women,12,5
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Too Day Sheer Knee Highs Reinforced Toe 3 Pairs,Women,9,3
3,Houston TX,Socks & Hosiery,Hanes Sport Women's Crew Socks Extended Size 6 Pack # 417/6P,Women,9,3
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Silky Sheer Control Top Sandalfoot Hosiery 3-Pack,Women,18,7
3,Houston TX,Socks & Hosiery,3-Pack Hanes Sport Women's Crew Arch Support 590/3 White 5-9,Women,8,3
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Plus-Size 2 Pack Knee High,Women,17,6
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Absolutely Ultra Sheer Control Top with Toe,Women,4,2
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Absolutely Ultra Sheer Control Top with Reinforced Toe,Women,21,6
3,Houston TX,Socks & Hosiery,Hanes Women's Control Top Sheer Toe Silk Reflections Panty Hose,Women,10,4
3,Houston TX,Socks & Hosiery,Hanes Too Sheer Knee High 3 Pair Barely Black 1Size,Women,11,4
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Plus-Size Absolutely Ultra Sheer Control Top with Reinforced Toe,Women,18,6
3,Houston TX,Socks & Hosiery,3-Pack Hanes Alive Full Support Control Top 00810,Women,14,5
3,Houston TX,Socks & Hosiery,Hanes Women's Control Top Reinforced Toe Silk Reflections Panty Hose,Women,10,4
3,Houston TX,Socks & Hosiery,Hanes Women's Silk Reflections Thigh Highs,Women,16,6
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Plus-Size Enhanced Toe Pantyhose,Women,18,8
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Too Day Sheer Reinforced Toe Pantyhose,Women,14,5
3,Houston TX,Socks & Hosiery,Hanes Sport Arch Support Low Cut,Women,17,7
3,Houston TX,Socks & Hosiery,3-Pack Hanes Sport Women's Low Cut Arch Support 585/3 Black 5-9,Women,21,7
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Plus-Size Control Top Enhanced Toe Pantyhose,Women,11,5
3,Houston TX,Socks & Hosiery,Hanes Women's Cushion Extra Low Cut # 650/6,Women,17,6
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Blackout Thigh High,Women,19,6
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Blackout Tight,Women,29,11
3,Houston TX,Socks & Hosiery,HANES Sport Women's Low Cut Socks - 6 Pairs - 415/6,Women,18,6
3,Houston TX,Socks & Hosiery,Hanes Silk Reflections Women's Smooth Illusions Ultimate Contouring Sheer Hosiery,Women,16,7
3,Houston TX,Socks & Hosiery,French Lace Panty Control Top Sandlefoot Barely There AB,Women,23,8
3,Houston TX,Socks & Hosiery,Hanes Cushioned Women's Athletic Socks - Ankle White 5-9,Women,18,6
8,Mobile AL,Socks & Hosiery,Warm Fuzzy 6 Pack Ballet Slipper No Show Non Skid Socks,Women,18,6
8,Mobile AL,Socks & Hosiery,Thick Black Warm Knit Ladies Winter Legging Tights,Women,11,4
5,New Orleans LA,Socks & Hosiery,Ozone Women's Inuit Beading Socks,Women,7,2
5,New Orleans LA,Socks & Hosiery,Ozone Women's Mid Zone 2 Pack,Women,16,5
5,New Orleans LA,Socks & Hosiery,Ozone Design Women's China Socks,Women,10,4
5,New Orleans LA,Socks & Hosiery,Ozone Women's Nordic Stripe Socks,Women,5,2
5,New Orleans LA,Socks & Hosiery,Ozone Women's Mona Linen Socks,Women,11,5
5,New Orleans LA,Socks & Hosiery,Ozone Design Women's High Zone Sock,Women,15,5
5,New Orleans LA,Socks & Hosiery,Ozone Design Women's Graffiti Sock-W,Women,12,5
7,Philadelphia PA,Socks & Hosiery,Plush Full Foot Fleece Lined Tights,Women,20,7
4,Los Angeles CA,Socks & Hosiery,SHEEC - SoleHugger AIR - Cotton No-Show Socks + Cushion *Non-Slip* (Available in 2 Colors),Women,16,7
1,Memphis TN,Socks & Hosiery,SPANX Patterned Tight-End Coil Stripe Tights,Women,9,4
1,Memphis TN,Socks & Hosiery,Spanx Patterned Tight End Tights in Illusion Stripe,Women,27,10
3,Houston TX,Socks & Hosiery,Yimei Women's Fake Garters Stockings Leggings,Women,10,4
7,Philadelphia PA,Socks & Hosiery,bSoft Fairy Floral Footie,Women,10,4
7,Philadelphia PA,Socks & Hosiery,Cambridge Damask Pink Footie,Women,33,11
7,Philadelphia PA,Socks & Hosiery,bSoft Cambridge Damask Blue Footie,Women,31,10
4,Los Angeles CA,Socks & Hosiery,Aetrex Copper Sole Unisex Athletic Socks Low Cut,Women,18,7
1,Memphis TN,Socks & Hosiery,Womens Leg warmers with Three Button Split - 6 colors,Women,7,3
4,Los Angeles CA,Socks & Hosiery,Avenue Plus Size Textured Cableknit Tight,Women,11,4
3,Houston TX,Socks & Hosiery,Animal Print Cheer Anklet,Women,33,12
2,Chicago IL,Socks & Hosiery,DeFeet Women's Aireator Socks,Women,24,8
8,Mobile AL,Socks & Hosiery,Nude Beige Lace 3 Pack No Show Socks,Women,20,7
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,Filson Socks: Men's Heavyweight USA-Made Merino Wool Blend OTC Socks 64007 - Grey,Women,19,8
10,Savannah GA,Socks & Hosiery,Fuzzy Socks Solid Colors - 12 Pairs Size: 9-11,Women,33,14
10,Savannah GA,Socks & Hosiery,Ilitia 2 Tone Black Mocks Knee High Stockings Tights Pantyhose One Size,Women,26,10
10,Savannah GA,Socks & Hosiery,Ilitia Women's False Garters Hearts Design Sheer Pantyhose Black One Size,Women,13,5
7,Philadelphia PA,Socks & Hosiery,L'eggs Sheer Energy All Sheer 2 Pair # 30800,Women,14,5
7,Philadelphia PA,Socks & Hosiery,L'eggs Everyday Knee Highs ST 10 Pair Hosiery 39800 OneSize Nude,Women,6,3
7,Philadelphia PA,Socks & Hosiery,L'eggs Women's Profiles High Waist Shaper Hosiery,Women,17,6
7,Philadelphia PA,Socks & Hosiery,L'eggs Everyday Knee Highs RT 10 Pair Off OneSize,Women,17,6
7,Philadelphia PA,Socks & Hosiery,L'eggs Casual Tights Black,Women,23,8
7,Philadelphia PA,Socks & Hosiery,L'eggs Everyday Regular ST 4 Pair # 39500,Women,24,7
9,Charleston SC,Socks & Hosiery,Lorpen Snowboard Fun Unisex Socks,Women,33,11
9,Charleston SC,Socks & Hosiery,Lorpen Women's Trilayer Ski Light Socks,Women,17,6
2,Chicago IL,Socks & Hosiery,Sansha Women's Microfiber Footless Dance Tights,Women,14,5
5,New Orleans LA,Socks & Hosiery,Soxnet Women's Neon Socks - Solid Colors Low Cut 6-pair Pack,Women,16,7
5,New Orleans LA,Socks & Hosiery,Soxnet Women's Christmas & Holiday Knee High Sock - Gingerbread Man,Women,14,5
5,New Orleans LA,Socks & Hosiery,Soxnet Women's Neon Socks - Animal Print Low Cut 6-pair Pack,Women,26,10
5,New Orleans LA,Socks & Hosiery,Soxnet Women's Christmas & Holiday Knee High Sock - Merry Christmas Black Cat,Women,12,4
5,New Orleans LA,Socks & Hosiery,Soxnet Women's Christmas & Holiday Over the Knee Sock Candy Stripes,Women,22,7
5,New Orleans LA,Socks & Hosiery,Soxnet Women's Neon Socks - Striped Low Cut 6-pair Pack,Women,14,5
5,New Orleans LA,Socks & Hosiery,Soxnet Christmas & Holiday 2 Pairs Combined Women's Knee High Socks Clocking Diamonds Gingerbreads Merry Christmas Black Cat Bah Humbug Happy Face,Women,10,3
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,Thorlo Women's 84N Micro Mini Crew Socks,Women,8,3
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,Thorlo Women's Wool/Silk Moderate Cushion Light Hiker Crew Sock,Women,11,4
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,Thorlos Experia Coolmax / Micro-Mini Socks Pink 10,Women,16,6
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,Thorlo Unisex Experia Running Sock,Women,16,6
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,Thorlo Running - Thick Cushion Micro Mini Running Socks,Women,6,2
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,Thorlo Women's Thick Cushion Hiking Sock,Women,11,5
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,Thorlo Women's Moderate Cushion Coolmax Light Hiking  Crew Sock,Women,12,4
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,Thorlo Women's Lite Running Mini Ankle-Cut Sock,Women,14,4
9,Charleston SC,Socks & Hosiery,ToeSox Half Toe Yoga/Pilates Toe Socks With Grips,Women,24,9
1,Memphis TN,Socks & Hosiery,Velvet Heart Microfiber Women's Fashion Over the Knee High,Women,9,4
1,Memphis TN,Socks & Hosiery,Velvet Heart Microfiber Women's Fashion Tights,Women,20,7
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,Wigwam Pippi,Women,13,5
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,Wigwam Women's Sof-T Low Cut Socks 3-Pack,Women,15,6
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,Wigwam Women's Tweet Crew Socks,Women,16,5
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,Wigwam Wolf Sock,Women,11,3
6,Port Authority of New York/New Jersey NY/NJ,Socks & Hosiery,Wigwam F1057 King Cotton High,Women,11,3
2,Chicago IL,Socks & Hosiery,Colorful Tiger Stripe Knee High Socks 6 Pairs Assorted Size 9-11,Women,13,4
2,Chicago IL,Socks & Hosiery,Colorful Camouflage Crew Cut Novelty Socks 6 Pairs Assorted Size 9-11,Women,26,10
2,Chicago IL,Socks & Hosiery,Yelete Candy Print Fashion Tights,Women,5,2
2,Chicago IL,Socks & Hosiery,Panda Bear Knitted 3D Slipper Socks with Rubber Grips 6 Pair Assorted Colors Sz 9-11,Women,13,6
2,Chicago IL,Socks & Hosiery,Yelete Killer Legs Back Seam Fishnet Pantyhose (828HD036) Black,Women,13,5
2,Chicago IL,Socks & Hosiery,Lady's Liquid Motion Novelty Crew Socks - 6 Pairs Assorted Colors Size 9-11,Women,19,7
3,Houston TX,Socks & Hosiery,point6 Women's Ultra Light Cushion 3/4 Crew Socks,Women,9,4
3,Houston TX,Socks & Hosiery,point6 Women's Tulip Print  Light Cushion 3/4 Crew Socks,Women,7,3
